date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:13:49	3000/3000	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Dec%202023%2011:43:46%20GMT	https://cfo268.wixsite.com/my-site-19/%22https://images-vod.wixmp.com/c837a6d8-f31f-4e14-9740-9122ecf7eb53/images/d30f1fab10f544908ee15116f4a9e994~mv2/v1/fill/w_275,h_155,q_85,usm_0.66_1.00_0.01,enc_auto/file.jpg%22	C:/My%20Web%20Sites/project%20aaroha/cfo268.wixsite.com/my-site-19/_https_/images-vod.wixmp.com/c837a6d8-f31f-4e14-9740-9122ecf7eb53/images/d30f1fab10f544908ee15116f4a9e994_mv2/v1/fill/w_275,h_155,q_85,usm_0.66_1.00_0.01,enc_au/file.37.delaye	(from https://cfo268.wixsite.com/my-site-19/virtual-classes)
17:13:50	3000/3000	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Dec%202023%2011:43:46%20GMT	https://cfo268.wixsite.com/my-site-19/%22https://images-vod.wixmp.com/c837a6d8-f31f-4e14-9740-9122ecf7eb53/images/0d420846a7c14bb7aecfd08e39601298~mv2/v1/fill/w_275,h_155,q_85,usm_0.66_1.00_0.01,enc_auto/file.jpg%22	C:/My%20Web%20Sites/project%20aaroha/cfo268.wixsite.com/my-site-19/_https_/images-vod.wixmp.com/c837a6d8-f31f-4e14-9740-9122ecf7eb53/images/0d420846a7c14bb7aecfd08e39601298_mv2/v1/fill/w_275,h_155,q_85,usm_0.66_1.00_0.01,enc_au/file.36.delaye	(from https://cfo268.wixsite.com/my-site-19/virtual-classes)
17:13:50	3000/3000	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Dec%202023%2011:43:46%20GMT	https://cfo268.wixsite.com/my-site-19/%22https://images-vod.wixmp.com/c837a6d8-f31f-4e14-9740-9122ecf7eb53/images/e14ed8631a704c1e893f2d6c5bda2446~mv2/v1/fill/w_275,h_155,q_85,usm_0.66_1.00_0.01,enc_auto/file.jpg%22	C:/My%20Web%20Sites/project%20aaroha/cfo268.wixsite.com/my-site-19/_https_/images-vod.wixmp.com/c837a6d8-f31f-4e14-9740-9122ecf7eb53/images/e14ed8631a704c1e893f2d6c5bda2446_mv2/v1/fill/w_275,h_155,q_85,usm_0.66_1.00_0.01,enc_au/file.39.delaye	(from https://cfo268.wixsite.com/my-site-19/virtual-classes)
17:13:50	3000/3000	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Dec%202023%2011:43:50%20GMT	https://cfo268.wixsite.com/my-site-19/%22https://images-vod.wixmp.com/c837a6d8-f31f-4e14-9740-9122ecf7eb53/images/cd9675edef284bc8a7ed95603f236aba~mv2/v1/fill/w_275,h_155,q_85,usm_0.66_1.00_0.01,enc_auto/file.jpg%22	C:/My%20Web%20Sites/project%20aaroha/cfo268.wixsite.com/my-site-19/_https_/images-vod.wixmp.com/c837a6d8-f31f-4e14-9740-9122ecf7eb53/images/cd9675edef284bc8a7ed95603f236aba_mv2/v1/fill/w_275,h_155,q_85,usm_0.66_1.00_0.01,enc_au/file.3a.delaye	(from https://cfo268.wixsite.com/my-site-19/virtual-classes)
17:13:50	3000/3000	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Dec%202023%2011:43:50%20GMT	https://cfo268.wixsite.com/my-site-19/%22https://images-vod.wixmp.com/c837a6d8-f31f-4e14-9740-9122ecf7eb53/images/012245021de948278f93179654f9652b~mv2/v1/fill/w_275,h_155,q_85,usm_0.66_1.00_0.01,enc_auto/file.jpg%22	C:/My%20Web%20Sites/project%20aaroha/cfo268.wixsite.com/my-site-19/_https_/images-vod.wixmp.com/c837a6d8-f31f-4e14-9740-9122ecf7eb53/images/012245021de948278f93179654f9652b_mv2/v1/fill/w_275,h_155,q_85,usm_0.66_1.00_0.01,enc_au/file.3b.delaye	(from https://cfo268.wixsite.com/my-site-19/virtual-classes)
17:13:58	999500/999500	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Dec%202023%2011:43:55%20GMT	https://cfo268.wixsite.com/my-site-19/challenge-page/c2489f35-c25e-4790-a4e2-0346f9362b3b	C:/My%20Web%20Sites/project%20aaroha/cfo268.wixsite.com/my-site-19/challenge-page/c2489f35-c25e-4790-a4e2-0346f9362b3b.html	(from https://cfo268.wixsite.com/my-site-19/meditation-paths)
17:14:02	999206/999206	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Dec%202023%2011:43:56%20GMT	https://cfo268.wixsite.com/my-site-19/challenge-page/6542da5c-2bed-40c8-8399-183533322990	C:/My%20Web%20Sites/project%20aaroha/cfo268.wixsite.com/my-site-19/challenge-page/6542da5c-2bed-40c8-8399-183533322990.html	(from https://cfo268.wixsite.com/my-site-19/meditation-paths)
17:14:08	999466/999466	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Dec%202023%2011:44:00%20GMT	https://cfo268.wixsite.com/my-site-19/challenge-page/dc612f5c-d151-41f3-866c-8feea1e723da	C:/My%20Web%20Sites/project%20aaroha/cfo268.wixsite.com/my-site-19/challenge-page/dc612f5c-d151-41f3-866c-8feea1e723da.html	(from https://cfo268.wixsite.com/my-site-19/meditation-paths)
17:14:08	559/559	---M-Z	200	added ('OK')	application/javascript	etag:W/%229d1a493b511891ff2beb1359384eb679%22	https://static.parastorage.com/services/wix-thunderbolt/dist/originTrials.41d7301a.bundle.min.js	C:/My%20Web%20Sites/project%20aaroha/static.parastorage.com/services/wix-thunderbolt/dist/originTrials.41d7301a.bundle.min.js	(from https://cfo268.wixsite.com/my-site-19/blog)
17:14:13	36004/36004	---M-Z	200	added ('OK')	application/javascript	etag:W/%2292aa92f5889e0eef2d4ab1239581d86e%22	https://static.parastorage.com/services/challenges-web-ooi/1.2168.1264/client-viewer/3666.chunk.min.js	C:/My%20Web%20Sites/project%20aaroha/static.parastorage.com/services/challenges-web-ooi/1.2168.1264/client-viewer/3666.chunk.min.js	(from https://cfo268.wixsite.com/my-site-19/challenge-page/c2489f35-c25e-4790-a4e2-0346f9362b3b)
17:14:14	51732/51732	---M-Z	200	added ('OK')	application/javascript	etag:W/%2211a17cb6386c7fc69670692979c7f82b%22	https://static.parastorage.com/services/challenges-web-ooi/1.2168.1264/client-viewer/2527.chunk.min.js	C:/My%20Web%20Sites/project%20aaroha/static.parastorage.com/services/challenges-web-ooi/1.2168.1264/client-viewer/2527.chunk.min.js	(from https://cfo268.wixsite.com/my-site-19/challenge-page/c2489f35-c25e-4790-a4e2-0346f9362b3b)
17:14:16	71836/71836	---M-Z	200	added ('OK')	application/javascript	etag:W/%224087ea816992ea41bac58ebfce15223a%22	https://static.parastorage.com/services/challenges-web-ooi/1.2168.1264/client-viewer/4435.chunk.min.js	C:/My%20Web%20Sites/project%20aaroha/static.parastorage.com/services/challenges-web-ooi/1.2168.1264/client-viewer/4435.chunk.min.js	(from https://cfo268.wixsite.com/my-site-19/challenge-page/c2489f35-c25e-4790-a4e2-0346f9362b3b)
17:14:18	3000/3000	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Dec%202023%2011:44:18%20GMT	https://cfo268.wixsite.com/my-site-19/challenge-page/sitemap.xml	C:/My%20Web%20Sites/project%20aaroha/cfo268.wixsite.com/my-site-19/challenge-page/sitemap.44.delayed	(from https://cfo268.wixsite.com/my-site-19/challenge-page/c2489f35-c25e-4790-a4e2-0346f9362b3b)
17:14:20	939388/939388	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Dec%202023%2011:44:17%20GMT	https://cfo268.wixsite.com/my-site-19/challenge-page/robots.txt	C:/My%20Web%20Sites/project%20aaroha/cfo268.wixsite.com/my-site-19/challenge-page/robots.html	(from https://cfo268.wixsite.com/my-site-19/challenge-page/c2489f35-c25e-4790-a4e2-0346f9362b3b)
17:14:21	3000/3000	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Dec%202023%2011:44:19%20GMT	https://cfo268.wixsite.com/my-site-19/challenge-page/feed.xml	C:/My%20Web%20Sites/project%20aaroha/cfo268.wixsite.com/my-site-19/challenge-page/feed.45.delayed	(from https://cfo268.wixsite.com/my-site-19/challenge-page/c2489f35-c25e-4790-a4e2-0346f9362b3b)
17:14:27	939032/939032	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Dec%202023%2011:44:22%20GMT	https://cfo268.wixsite.com/my-site-19/challenge-page/${n.uri}	C:/My%20Web%20Sites/project%20aaroha/cfo268.wixsite.com/my-site-19/challenge-page/${n.html	(from https://cfo268.wixsite.com/my-site-19/challenge-page/c2489f35-c25e-4790-a4e2-0346f9362b3b)
17:14:45	939517/939517	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Dec%202023%2011:44:25%20GMT	https://cfo268.wixsite.com/my-site-19/challenge-page/decodeURIComponent(e	C:/My%20Web%20Sites/project%20aaroha/cfo268.wixsite.com/my-site-19/challenge-page/decodeURIComponent(e.html	(from https://cfo268.wixsite.com/my-site-19/challenge-page/c2489f35-c25e-4790-a4e2-0346f9362b3b)
